I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
204, 112, -92, -158, 148, 9, -424, -366, -165, 107, 336, 366, 
190, 107, -82, -148, 136, 12, -400, -356, -156, 102, 322, 356, 
185, 97, -87, -141, 136, 4, -380, -336, -136, 102, 302, 336, 
175, 97, -78, -136, 126, 9, -361, -317, -126, 102, 278, 317, 
151, 92, -58, -122, 104, 17, -336, -302, -112, 92, 263, 297, 
126, 82, -43, -104, 85, 19, -317, -283, -107, 97, 248, 273, 
102, 68, -34, -85, 68, 17, -297, -268, -92, 97, 244, 258, 
97, 53, -43, -75, 70, 4, -268, -258, -82, 97, 234, 239, 
82, 34, -48, -58, 65, -7, -244, -248, -78, 87, 219, 219, 
82, 29, -53, -56, 68, -12, -229, -229, -73, 78, 200, 200, 
82, 24, -58, -53, 70, -17, -214, -209, -68, 68, 180, 180, 
68, 9, -58, -39, 63, -24, -190, -185, -63, 53, 156, 151, 
43, -9, -53, -17, 48, -31, -175, -180, -68, 43, 131, 122, 
43, -14, -58, -14, 51, -36, -156, -170, -63, 43, 102, 107, 
39, -24, -63, -7, 51, -43, -141, -156, -63, 43, 82, 92, 
24, -29, -53, 2, 39, -41, -122, -141, -63, 39, 68, 82, 
4, -29, -34, 12, 19, -31, -102, -131, -58, 34, 68, 82, 
-9, -43, -34, 26, 12, -39, -102, -131, -63, 34, 63, 68, 
-19, -53, -34, 36, 7, -43, -87, -126, -63, 29, 58, 63, 
-14, -63, -48, 39, 17, -56, -78, -122, -63, 24, 48, 53, 
-9, -63, -53, 36, 21, -58, -63, -126, -63, 14, 39, 43, 
-19, -63, -43, 41, 12, -53, -68, -122, -63, 14, 24, 29, 
-24, -68, -43, 46, 9, -56, -73, -122, -68, 0, 14, 24, 
-19, -73, -53, 46, 17, -63, -78, -122, -68, -14, 0, 14, 
-34, -78, -43, 56, 4, -61, -63, -117, -68, -24, 0, 9, 
-39, -78, -39, 58, 0, -58, -53, -117, -68, -29, -4, 4, 
-39, -82, -43, 61, 2, -63, -34, -122, -68, -24, 0, 0, 
-39, -82, -43, 61, 2, -63, -24, -126, -68, -24, 0, 4, 
-58, -97, -39, 78, -9, -68, -19, -126, -78, -19, 0, 14, 
-58, -107, -48, 82, -4, -78, -19, -131, -78, -24, -9, 0, 
-63, -107, -43, 85, -9, -75, -14, -131, -78, -29, -19, -9, 
-63, -117, -53, 90, -4, -85, -9, -126, -78, -34, -29, -9, 
-58, -117, -58, 87, 0, -87, -9, -131, -78, -34, -34, -14, 
-68, -117, -48, 92, -9, -82, -4, -131, -78, -29, -29, -19, 
-63, -117, -53, 90, -4, -85, -9, -131, -78, -29, -34, -19, 
-58, -117, -58, 87, 0, -87, -14, -131, -78, -29, -39, -29, 
-48, -117, -68, 82, 9, -92, -14, -122, -78, -19, -29, -24, 
-48, -112, -63, 80, 7, -87, -14, -122, -82, -24, -34, -24, 
-39, -107, -68, 73, 14, -87, -14, -122, -78, -29, -39, -29, 
-39, -102, -63, 70, 12, -82, -9, -122, -68, -29, -39, -29, 
-48, -112, -63, 80, 7, -87, -9, -126, -68, -29, -39, -29, 
-48, -112, -63, 80, 7, -87, -9, -126, -68, -29, -43, -29, 
-48, -112, -63, 80, 7, -87, -9, -122, -73, -29, -43, -24, 
-53, -117, -63, 85, 4, -90, -9, -122, -73, -34, -43, -24, 
-53, -122, -68, 87, 7, -95, -9, -131, -73, -39, -43, -29, 
-58, -122, -63, 90, 2, -92, -9, -131, -73, -39, -53, -39, 
-58, -122, -63, 90, 2, -92, -9, -126, -82, -39, -53, -39, 
-58, -122, -63, 90, 2, -92, -4, -126, -82, -39, -53, -34, 
-48, -122, -73, 85, 12, -97, -14, -131, -82, -39, -43, -34, 
-53, -122, -68, 87, 7, -95, -14, -131, -82, -39, -53, -34, 
-53, -131, -78, 92, 12, -104, -14, -131, -78, -39, -58, -34, 
-58, -131, -73, 95, 7, -102, -9, -131, -78, -39, -58, -34, 
-68, -122, -53, 95, -7, -87, -14, -131, -68, -39, -53, -34, 
-68, -122, -53, 95, -7, -87, -14, -131, -68, -39, -53, -34, 
-68, -122, -53, 95, -7, -87, -9, -131, -63, -34, -48, -34, 
-63, -122, -58, 92, -2, -90, -9, -131, -58, -34, -48, -34, 
-58, -112, -53, 85, -2, -82, 0, -122, -68, -29, -43, -34, 
-53, -107, -53, 80, 0, -80, 0, -122, -68, -29, -43, -34, 
-48, -107, -58, 78, 4, -82, 0, -117, -68, -29, -43, -34, 
-43, -107, -63, 75, 9, -85, 0, -112, -68, -29, -43, -34, 
-34, -122, -87, 78, 26, -104, -9, -117, -73, -29, -53, -39, 
-43, -122, -78, 82, 17, -100, -9, -117, -73, -29, -48, -39, 
-43, -117, -73, 80, 14, -95, -9, -122, -68, -29, -48, -39, 
-43, -117, -73, 80, 14, -95, -9, -122, -63, -29, -53, -39, 
-34, -122, -87, 78, 26, -104, -4, -131, -58, -29, -43, -29, 
-34, -122, -87, 78, 26, -104, 0, -126, -58, -29, -43, -29, 
-34, -126, -92, 80, 29, -109, 0, -122, -58, -24, -43, -29, 
-24, -126, -102, 75, 39, -114, 0, -122, -58, -24, -43, -29, 
